"""cueanexo""|""grado""|""turno""|""subtotal_por_turno"""
"""220236300""|""Sala de 4 años""|NULL|""28"""
"""220236300""|""Sala de 5 años""|""Mañana""|""12"""
"""220236300""|""Sala de 5 años""|""Noche""|""3"""
"""220236300""|""Sala de 5 años""|NULL|""15"""
"""220238000""|""Sala de 4 años""|""Mañana""|""27"""
"""220238000""|""Sala de 4 años""|""Tarde""|""22"""
"""220238000""|""Sala de 4 años""|NULL|""49"""
"""220238000""|""Sala de 5 años""|""Mañana""|""28"""
"""220238000""|""Sala de 5 años""|""Tarde""|""28"""
"""220238000""|""Sala de 5 años""|NULL|""56"""
"""220239400""|""Sala de 4 años""|""Mañana""|""23"""
"""220239400""|""Sala de 4 años""|""Tarde""|""43"""
"""220239400""|""Sala de 4 años""|NULL|""66"""
"""220239400""|""Sala de 5 años""|""Mañana""|""39"""
"""220239400""|""Sala de 5 años""|""Tarde""|""21"""
"""220239400""|""Sala de 5 años""|NULL|""60"""
"""220239800""|""Sala de 4 años""|""Tarde""|""56"""
"""220239800""|""Sala de 4 años""|NULL|""56"""
"""220239800""|""Sala de 5 años""|""Tarde""|""61"""
"""220239800""|""Sala de 5 años""|NULL|""61"""
"""220239900""|""Sala de 4 años""|""Mañana""|""46"""
"""220239900""|""Sala de 4 años""|""Tarde""|""44"""
"""220239900""|""Sala de 4 años""|NULL|""90"""
"""220239900""|""Sala de 5 años""|""Mañana""|""25"""
"""220239900""|""Sala de 5 años""|""Tarde""|""25"""
"""220239900""|""Sala de 5 años""|NULL|""50"""
"""220240700""|""Deambuladores""|""Mañana""|""4"""
"""220240700""|""Deambuladores""|""Tarde""|""3"""
"""220240700""|""Deambuladores""|NULL|""7"""
"""220240700""|""Lactantes""|""Mañana""|""8"""
"""220240700""|""Lactantes""|""Tarde""|""2"""
"""220240700""|""Lactantes""|NULL|""10"""
"""220240700""|""Sala de 2 años""|""Mañana""|""6"""
"""220240700""|""Sala de 2 años""|""Tarde""|""2"""
"""220240700""|""Sala de 2 años""|NULL|""8"""
"""220240700""|""Sala de 3 años""|""Mañana""|""8"""
"""220240700""|""Sala de 3 años""|""Tarde""|""7"""
"""220240700""|""Sala de 3 años""|NULL|""15"""
"""220240800""|""Sala de 3 años""|""Mañana""|""11"""
"""220240800""|""Sala de 3 años""|""Tarde""|""17"""
"""220240800""|""Sala de 3 años""|NULL|""28"""
"""220240800""|""Sala de 4 años""|""Mañana""|""22"""
"""220240800""|""Sala de 4 años""|""Tarde""|""18"""
"""220240800""|""Sala de 4 años""|NULL|""40"""
"""220240800""|""Sala de 5 años""|""Mañana""|""25"""
"""220240800""|""Sala de 5 años""|""Tarde""|""20"""
"""220240800""|""Sala de 5 años""|NULL|""45"""
"""220241200""|""Sala de 4 años""|""Mañana""|""7"""
"""220241200""|""Sala de 4 años""|NULL|""7"""
"""220241200""|""Sala de 5 años""|""Mañana""|""9"""
"""220241200""|""Sala de 5 años""|NULL|""9"""
"""220241500""|""Sala de 4 años""|""Mañana""|""46"""
"""220241500""|""Sala de 4 años""|""Tarde""|""21"""
"""220241500""|""Sala de 4 años""|NULL|""67"""
"""220241500""|""Sala de 5 años""|""Mañana""|""21"""
"""220241500""|""Sala de 5 años""|""Tarde""|""40"""
"""220241500""|""Sala de 5 años""|NULL|""61"""
"""220241501""|""Sala de 4 años""|""Mañana""|""11"""
"""220241501""|""Sala de 4 años""|""Tarde""|""21"""
"""220241501""|""Sala de 4 años""|NULL|""32"""
"""220241501""|""Sala de 5 años""|""Mañana""|""10"""
"""220241501""|""Sala de 5 años""|NULL|""10"""
"""220241600""|""Sala de 4 años""|""Mañana""|""24"""
"""220241600""|""Sala de 4 años""|""Tarde""|""22"""
"""220241600""|""Sala de 4 años""|NULL|""46"""
"""220241600""|""Sala de 5 años""|""Mañana""|""46"""
"""220241600""|""Sala de 5 años""|""Tarde""|""20"""
"""220241600""|""Sala de 5 años""|NULL|""66"""
"""220241900""|""Sala de 4 años""|""Mañana""|""35"""
"""220241900""|""Sala de 4 años""|""Tarde""|""20"""
"""220241900""|""Sala de 4 años""|NULL|""55"""
"""220241900""|""Sala de 5 años""|""Mañana""|""37"""
"""220241900""|""Sala de 5 años""|""Tarde""|""21"""
"""220241900""|""Sala de 5 años""|NULL|""58"""
"""220242400""|""Sala de 4 años""|""Mañana""|""35"""
"""220242400""|""Sala de 4 años""|""Tarde""|""19"""
"""220242400""|""Sala de 4 años""|NULL|""54"""
"""220242400""|""Sala de 5 años""|""Mañana""|""28"""
"""220242400""|""Sala de 5 años""|""Tarde""|""43"""
"""220242400""|""Sala de 5 años""|NULL|""71"""
"""220243000""|""Sala de 3 años""|""Tarde""|""19"""
"""220243000""|""Sala de 3 años""|NULL|""19"""
"""220243000""|""Sala de 4 años""|""Mañana""|""43"""
"""220243000""|""Sala de 4 años""|""Tarde""|""18"""
"""220243000""|""Sala de 4 años""|NULL|""61"""
"""220243000""|""Sala de 5 años""|""Mañana""|""45"""
"""220243000""|""Sala de 5 años""|""Tarde""|""24"""
"""220243000""|""Sala de 5 años""|NULL|""69"""
"""220244400""|""Sala de 4 años""|""Mañana""|""24"""
"""220244400""|""Sala de 4 años""|""Tarde""|""24"""
"""220244400""|""Sala de 4 años""|NULL|""48"""
"""220244400""|""Sala de 5 años""|""Mañana""|""26"""
"""220244400""|""Sala de 5 años""|""Tarde""|""26"""
"""220244400""|""Sala de 5 años""|NULL|""52"""
"""220244500""|""Deambuladores""|""Mañana""|""11"""
"""220244500""|""Deambuladores""|""Tarde""|""10"""
"""220244500""|""Deambuladores""|NULL|""21"""
"""220244500""|""Sala de 2 años""|""Mañana""|""18"""
"""220244500""|""Sala de 2 años""|""Tarde""|""12"""
"""220244500""|""Sala de 2 años""|NULL|""30"""
"""220244500""|""Sala de 3 años""|""Mañana""|""39"""
"""220244500""|""Sala de 3 años""|""Tarde""|""15"""
"""220244500""|""Sala de 3 años""|NULL|""54"""
"""220244500""|""Sala de 4 años""|""Mañana""|""16"""
"""220244500""|""Sala de 4 años""|""Tarde""|""7"""
"""220244500""|""Sala de 4 años""|NULL|""23"""
"""220244500""|""Sala de 5 años""|""Mañana""|""9"""
"""220244500""|""Sala de 5 años""|""Tarde""|""7"""
"""220244500""|""Sala de 5 años""|NULL|""16"""
"""220244800""|""Sala de 4 años""|""Mañana""|""3"""
"""220244800""|""Sala de 4 años""|NULL|""3"""
"""220244800""|""Sala de 5 años""|""Mañana""|""3"""
"""220244800""|""Sala de 5 años""|NULL|""3"""
"""220245200""|""Sala de 4 años""|""Mañana""|""15"""
"""220245200""|""Sala de 4 años""|""Tarde""|""16"""
"""220245200""|""Sala de 4 años""|NULL|""31"""
"""220245200""|""Sala de 5 años""|""Mañana""|""16"""
"""220245200""|""Sala de 5 años""|""Tarde""|""16"""
"""220245200""|""Sala de 5 años""|NULL|""32"""
"""220245300""|""Sala de 4 años""|""Mañana""|""21"""
"""220245300""|""Sala de 4 años""|""Tarde""|""39"""
"""220245300""|""Sala de 4 años""|NULL|""60"""
"""220245300""|""Sala de 5 años""|""Mañana""|""39"""
"""220245300""|""Sala de 5 años""|""Tarde""|""20"""
"""220245300""|""Sala de 5 años""|NULL|""59"""
"""220245301""|""Sala de 5 años""|""Mañana""|""14"""
"""220245301""|""Sala de 5 años""|NULL|""14"""
"""220245400""|""Sala de 4 años""|""Mañana""|""19"""
"""220245400""|""Sala de 4 años""|""Tarde""|""20"""
"""220245400""|""Sala de 4 años""|NULL|""39"""
"""220245400""|""Sala de 5 años""|""Mañana""|""22"""
"""220245400""|""Sala de 5 años""|""Tarde""|""22"""
"""220245400""|""Sala de 5 años""|NULL|""44"""
"""220245600""|""Sala de 3 años""|""Tarde""|""26"""
"""220245600""|""Sala de 3 años""|NULL|""26"""
"""220245600""|""Sala de 4 años""|""Mañana""|""48"""
"""220245600""|""Sala de 4 años""|NULL|""48"""
"""220245600""|""Sala de 5 años""|""Mañana""|""18"""
"""220245600""|""Sala de 5 años""|""Tarde""|""16"""
"""220245600""|""Sala de 5 años""|NULL|""34"""
"""220245800""|""Sala de 3 años""|""Tarde""|""12"""
"""220245800""|""Sala de 3 años""|NULL|""12"""
"""220245800""|""Sala de 4 años""|""Mañana""|""16"""
"""220245800""|""Sala de 4 años""|""Tarde""|""7"""
"""220245800""|""Sala de 4 años""|NULL|""23"""
"""220245800""|""Sala de 5 años""|""Mañana""|""16"""
"""220245800""|""Sala de 5 años""|""Tarde""|""9"""
"""220245800""|""Sala de 5 años""|NULL|""25"""
"""220246000""|""Sala de 3 años""|""Mañana""|""22"""
"""220246000""|""Sala de 3 años""|""Tarde""|""16"""
"""220246000""|""Sala de 3 años""|NULL|""38"""
"""220246000""|""Sala de 4 años""|""Mañana""|""27"""
"""220246000""|""Sala de 4 años""|""Tarde""|""28"""
"""220246000""|""Sala de 4 años""|NULL|""55"""
"""220246000""|""Sala de 5 años""|""Mañana""|""25"""
"""220246000""|""Sala de 5 años""|""Tarde""|""29"""
"""220246000""|""Sala de 5 años""|NULL|""54"""
"""220246200""|""Sala de 4 años""|""Mañana""|""22"""
"""220246200""|""Sala de 4 años""|""Tarde""|""44"""
"""220246200""|""Sala de 4 años""|NULL|""66"""
"""220246200""|""Sala de 5 años""|""Mañana""|""41"""
"""220246200""|""Sala de 5 años""|""Tarde""|""25"""
"""220246200""|""Sala de 5 años""|NULL|""66"""
"""220246800""|""Sala de 4 años""|""Tarde""|""90"""
"""220246800""|""Sala de 4 años""|NULL|""90"""
"""220246800""|""Sala de 5 años""|""Mañana""|""90"""
"""220246800""|""Sala de 5 años""|NULL|""90"""
"""220248800""|""Sala de 3 años""|""Mañana""|""12"""
"""220248800""|""Sala de 3 años""|""Tarde""|""26"""
"""220248800""|""Sala de 3 años""|NULL|""38"""
"""220248800""|""Sala de 4 años""|""Mañana""|""22"""
"""220248800""|""Sala de 4 años""|""Tarde""|""14"""
"""220248800""|""Sala de 4 años""|NULL|""36"""
"""220248800""|""Sala de 5 años""|""Mañana""|""23"""
"""220248800""|""Sala de 5 años""|""Tarde""|""17"""
"""220248800""|""Sala de 5 años""|NULL|""40"""
"""220249600""|""Sala de 4 años""|""Mañana""|""26"""
"""220249600""|""Sala de 4 años""|""Tarde""|""28"""
"""220249600""|""Sala de 4 años""|NULL|""54"""
"""220249600""|""Sala de 5 años""|""Mañana""|""28"""
"""220249600""|""Sala de 5 años""|""Tarde""|""34"""
"""220249600""|""Sala de 5 años""|NULL|""62"""
"""220250000""|""Sala de 3 años""|""Mañana""|""13"""
"""220250000""|""Sala de 3 años""|""Tarde""|""12"""
"""220250000""|""Sala de 3 años""|NULL|""25"""
"""220250000""|""Sala de 4 años""|""Mañana""|""20"""
"""220250000""|""Sala de 4 años""|""Tarde""|""21"""
"""220250000""|""Sala de 4 años""|NULL|""41"""
"""220250000""|""Sala de 5 años""|""Mañana""|""21"""
"""220250000""|""Sala de 5 años""|""Tarde""|""24"""
"""220250000""|""Sala de 5 años""|NULL|""45"""
"""220250800""|""Sala de 4 años""|""Mañana""|""14"""
"""220250800""|""Sala de 4 años""|NULL|""14"""
"""220250800""|""Sala de 5 años""|""Mañana""|""12"""
"""220250800""|""Sala de 5 años""|NULL|""12"""
"""220250900""|""Sala de 4 años""|""Mañana""|""22"""
"""220250900""|""Sala de 4 años""|NULL|""22"""
"""220250900""|""Sala de 5 años""|""Mañana""|""40"""
"""220250900""|""Sala de 5 años""|NULL|""40"""
"""220251200""|""Sala de 5 años""|""Noche""|""26"""
"""220251200""|""Sala de 5 años""|NULL|""26"""
"""220253700""|""Sala de 3 años""|""Noche""|""36"""
"""220253700""|""Sala de 3 años""|NULL|""36"""
"""220254200""|""Sala de 3 años""|""Tarde""|""20"""
"""220254200""|""Sala de 3 años""|NULL|""20"""
"""220254200""|""Sala de 4 años""|""Tarde""|""34"""
"""220254200""|""Sala de 4 años""|NULL|""34"""
"""220254200""|""Sala de 5 años""|""Mañana""|""33"""
"""220254200""|""Sala de 5 años""|NULL|""33"""
"""220254600""|""Deambuladores""|""Mañana""|""11"""
"""220254600""|""Deambuladores""|NULL|""11"""
"""220254600""|""Lactantes""|""Mañana""|""9"""
"""220254600""|""Lactantes""|NULL|""9"""
"""220254600""|""Sala de 2 años""|""Mañana""|""13"""
"""220254600""|""Sala de 2 años""|NULL|""13"""
"""220254600""|""Sala de 3 años""|""Mañana""|""17"""
"""220254600""|""Sala de 3 años""|NULL|""17"""
"""220254600""|""Sala de 4 años""|""Mañana""|""11"""
"""220254600""|""Sala de 4 años""|NULL|""11"""
"""220255200""|""Deambuladores""|""Mañana""|""20"""
"""220255200""|""Deambuladores""|""Tarde""|""20"""
"""220255200""|""Deambuladores""|NULL|""40"""
"""220255200""|""Lactantes""|""Mañana""|""18"""
"""220255200""|""Lactantes""|""Tarde""|""13"""
"""220255200""|""Lactantes""|NULL|""31"""
"""220255200""|""Sala de 2 años""|""Mañana""|""38"""
"""220255200""|""Sala de 2 años""|""Tarde""|""38"""
"""220255200""|""Sala de 2 años""|NULL|""76"""
"""220255200""|""Sala de 3 años""|""Mañana""|""44"""
"""220255200""|""Sala de 3 años""|""Tarde""|""38"""
"""220255200""|""Sala de 3 años""|NULL|""82"""
"""220255200""|""Sala de 4 años""|""Mañana""|""23"""
"""220255200""|""Sala de 4 años""|""Tarde""|""15"""
"""220255200""|""Sala de 4 años""|NULL|""38"""
"""220255200""|""Sala de 5 años""|""Mañana""|""13"""
"""220255200""|""Sala de 5 años""|""Tarde""|""6"""
"""220255200""|""Sala de 5 años""|NULL|""19"""
"""220255300""|""Sala de 3 años""|""Mañana""|""16"""
"""220255300""|""Sala de 3 años""|""Tarde""|""15"""
"""220255300""|""Sala de 3 años""|NULL|""31"""
"""220255300""|""Sala de 4 años""|""Mañana""|""32"""
"""220255300""|""Sala de 4 años""|""Tarde""|""20"""
"""220255300""|""Sala de 4 años""|NULL|""52"""
"""220255300""|""Sala de 5 años""|""Mañana""|""33"""
"""220255300""|""Sala de 5 años""|""Tarde""|""22"""
"""220255300""|""Sala de 5 años""|NULL|""55"""
"""220256500""|""Sala de 3 años""|""Mañana""|""17"""
"""220256500""|""Sala de 3 años""|NULL|""17"""
"""220256500""|""Sala de 4 años""|""Mañana""|""22"""
"""220256500""|""Sala de 4 años""|""Tarde""|""15"""
"""220256500""|""Sala de 4 años""|NULL|""37"""
"""220256500""|""Sala de 5 años""|""Tarde""|""31"""
"""220256500""|""Sala de 5 años""|NULL|""31"""
"""220256600""|""Sala de 3 años""|""Mañana""|""11"""
"""220256600""|""Sala de 3 años""|NULL|""11"""
"""220256600""|""Sala de 4 años""|""Tarde""|""10"""
"""220256600""|""Sala de 4 años""|NULL|""10"""
"""220256600""|""Sala de 5 años""|""Tarde""|""11"""
"""220256600""|""Sala de 5 años""|NULL|""11"""
"""220257100""|""Sala de 4 años""|""Mañana""|""19"""
"""220257100""|""Sala de 4 años""|NULL|""19"""
"""220257100""|""Sala de 5 años""|""Mañana""|""16"""
"""220257100""|""Sala de 5 años""|NULL|""16"""
"""220257700""|""Sala de 4 años""|""Tarde""|""25"""
"""220257700""|""Sala de 4 años""|NULL|""25"""
"""220257700""|""Sala de 5 años""|""Mañana""|""26"""
"""220257700""|""Sala de 5 años""|NULL|""26"""
"""220258300""|""Sala de 3 años""|""Mañana""|""20"""
"""220258300""|""Sala de 3 años""|""Tarde""|""19"""
"""220258300""|""Sala de 3 años""|NULL|""39"""
"""220258300""|""Sala de 4 años""|""Mañana""|""32"""
"""220258300""|""Sala de 4 años""|""Tarde""|""32"""
"""220258300""|""Sala de 4 años""|NULL|""64"""
"""220258300""|""Sala de 5 años""|""Mañana""|""29"""
"""220258300""|""Sala de 5 años""|""Tarde""|""31"""
"""220258300""|""Sala de 5 años""|NULL|""60"""
"""220258900""|""Deambuladores""|""Mañana""|""2"""
"""220258900""|""Deambuladores""|NULL|""2"""
"""220258900""|""Sala de 2 años""|""Mañana""|""6"""
"""220258900""|""Sala de 2 años""|NULL|""6"""
"""220258900""|""Sala de 3 años""|""Mañana""|""18"""
"""220258900""|""Sala de 3 años""|NULL|""18"""
"""220259000""|""Deambuladores""|""Noche""|""4"""
"""220259000""|""Deambuladores""|NULL|""4"""
"""220259000""|""Lactantes""|""Noche""|""3"""
"""220259000""|""Lactantes""|NULL|""3"""
"""220259000""|""Sala de 2 años""|""Noche""|""2"""
"""220259000""|""Sala de 2 años""|NULL|""2"""
"""220259000""|""Sala de 3 años""|""Noche""|""6"""
"""220259000""|""Sala de 3 años""|NULL|""6"""
"""220259000""|""Sala de 4 años""|""Noche""|""3"""
"""220259000""|""Sala de 4 años""|NULL|""3"""
"""220259000""|""Sala de 5 años""|""Noche""|""11"""
"""220259000""|""Sala de 5 años""|NULL|""11"""
"""220259100""|""Sala de 2 años""|""Tarde""|""12"""
"""220259100""|""Sala de 2 años""|NULL|""12"""
"""220259100""|""Sala de 3 años""|""Tarde""|""12"""
"""220259100""|""Sala de 3 años""|NULL|""12"""
"""220259300""|""Deambuladores""|""Mañana""|""4"""
"""220259300""|""Deambuladores""|NULL|""4"""
"""220259300""|""Lactantes""|""Mañana""|""4"""
"""220259300""|""Lactantes""|NULL|""4"""
"""220259300""|""Sala de 2 años""|""Mañana""|""13"""
"""220259300""|""Sala de 2 años""|NULL|""13"""
"""220259300""|""Sala de 3 años""|""Mañana""|""14"""
"""220259300""|""Sala de 3 años""|NULL|""14"""
"""220259400""|""Deambuladores""|""Mañana""|""8"""
"""220259400""|""Deambuladores""|NULL|""8"""
"""220259400""|""Lactantes""|""Mañana""|""3"""
"""220259400""|""Lactantes""|NULL|""3"""
"""220259400""|""Sala de 2 años""|""Mañana""|""11"""
"""220259400""|""Sala de 2 años""|NULL|""11"""
"""220259400""|""Sala de 3 años""|""Mañana""|""16"""
"""220259400""|""Sala de 3 años""|NULL|""16"""
"""220259900""|""Deambuladores""|""Noche""|""4"""
"""220259900""|""Deambuladores""|NULL|""4"""
"""220259900""|""Lactantes""|""Noche""|""2"""
"""220259900""|""Lactantes""|NULL|""2"""
"""220259900""|""Sala de 2 años""|""Noche""|""6"""
"""220259900""|""Sala de 2 años""|NULL|""6"""
"""220259900""|""Sala de 3 años""|""Noche""|""6"""
"""220259900""|""Sala de 3 años""|NULL|""6"""
"""220259900""|""Sala de 4 años""|""Noche""|""2"""
"""220259900""|""Sala de 4 años""|NULL|""2"""
"""220259900""|""Sala de 5 años""|""Noche""|""4"""
"""220259900""|""Sala de 5 años""|NULL|""4"""
"""220260400""|""Deambuladores""|""Mañana""|""7"""
"""220260400""|""Deambuladores""|NULL|""7"""
"""220260400""|""Sala de 2 años""|""Mañana""|""4"""
"""220260400""|""Sala de 2 años""|NULL|""4"""
"""220260400""|""Sala de 3 años""|""Mañana""|""11"""
"""220260400""|""Sala de 3 años""|NULL|""11"""
"""220261900""|""Deambuladores""|""Mañana""|""16"""
"""220261900""|""Deambuladores""|""Tarde""|""3"""
"""220261900""|""Deambuladores""|NULL|""19"""
"""220261900""|""Sala de 2 años""|""Mañana""|""19"""
"""220261900""|""Sala de 2 años""|""Tarde""|""12"""
"""220261900""|""Sala de 2 años""|NULL|""31"""
"""220261900""|""Sala de 3 años""|""Mañana""|""15"""
"""220261900""|""Sala de 3 años""|""Tarde""|""10"""
"""220261900""|""Sala de 3 años""|NULL|""25"""
"""220262500""|""Sala de 4 años""|""Mañana""|""37"""
"""220262500""|""Sala de 4 años""|NULL|""37"""
"""220262500""|""Sala de 5 años""|""Mañana""|""24"""
"""220262500""|""Sala de 5 años""|""Tarde""|""23"""
"""220262500""|""Sala de 5 años""|NULL|""47"""
"""220262600""|""Sala de 4 años""|""Tarde""|""24"""
"""220262600""|""Sala de 4 años""|NULL|""24"""
"""220262600""|""Sala de 5 años""|""Mañana""|""26"""
"""220262600""|""Sala de 5 años""|NULL|""26"""
"""220262700""|""Sala de 3 años""|""Tarde""|""10"""
"""220262700""|""Sala de 3 años""|NULL|""10"""
"""220262700""|""Sala de 4 años""|""Mañana""|""2"""
"""220262700""|""Sala de 4 años""|""Tarde""|""8"""
"""220262700""|""Sala de 4 años""|NULL|""10"""
"""220262700""|""Sala de 5 años""|""Mañana""|""20"""
"""220262700""|""Sala de 5 años""|NULL|""20"""
"""220262900""|""Sala de 3 años""|""Tarde""|""3"""
"""220262900""|""Sala de 3 años""|NULL|""3"""
"""220262900""|""Sala de 4 años""|""Mañana""|""21"""
"""220262900""|""Sala de 4 años""|""Tarde""|""24"""
"""220262900""|""Sala de 4 años""|NULL|""45"""
"""220262900""|""Sala de 5 años""|""Mañana""|""21"""
"""220262900""|""Sala de 5 años""|""Tarde""|""18"""
"""220262900""|""Sala de 5 años""|NULL|""39"""
"""220263400""|""Sala de 3 años""|""Mañana""|""10"""
"""220263400""|""Sala de 3 años""|NULL|""10"""
"""220263400""|""Sala de 4 años""|""Mañana""|""24"""
"""220263400""|""Sala de 4 años""|NULL|""24"""
"""220263400""|""Sala de 5 años""|""Mañana""|""12"""
"""220263400""|""Sala de 5 años""|NULL|""12"""
"""220263500""|""Sala de 4 años""|""Mañana""|""14"""
"""220263500""|""Sala de 4 años""|NULL|""14"""
"""220263500""|""Sala de 5 años""|""Mañana""|""10"""
"""220263500""|""Sala de 5 años""|NULL|""10"""
"""220263700""|""Deambuladores""|""Mañana""|""8"""
"""220263700""|""Deambuladores""|NULL|""8"""
"""220263700""|""Lactantes""|""Mañana""|""4"""
"""220263700""|""Lactantes""|NULL|""4"""
"""220263700""|""Sala de 2 años""|""Mañana""|""14"""
"""220263700""|""Sala de 2 años""|NULL|""14"""
"""220263700""|""Sala de 3 años""|""Mañana""|""17"""
"""220263700""|""Sala de 3 años""|NULL|""17"""
"""220263700""|""Sala de 4 años""|""Mañana""|""4"""
"""220263700""|""Sala de 4 años""|NULL|""4"""
"""220264200""|""Sala de 4 años""|""Mañana""|""7"""
"""220264200""|""Sala de 4 años""|NULL|""7"""
"""220264200""|""Sala de 5 años""|""Mañana""|""9"""
"""220264200""|""Sala de 5 años""|NULL|""9"""
"""220265100""|""Deambuladores""|""Mañana""|""3"""
"""220265100""|""Deambuladores""|""Tarde""|""3"""
"""220265100""|""Deambuladores""|NULL|""6"""
"""220265100""|""Lactantes""|""Mañana""|""4"""
