"codigo"|"calles"|"long"|"lat"|"empresa"|"orden"|"distan_paradas"|"lineas"|"Unnamed: 8"
"C06783"|"TACO POZO Y ANOTNIO MARTINA"|"-58.994740000000000"|"-27.40531"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"6"|"317.0"|"Línea 12 B "|""
"C06017"|"ARTUTO ILLIA Y GABRIEL CARRASCO"|"-58.976660000000003"|"-27.46292"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"15"|"251.0"|"Línea 8 D "|""
"C06784"|"TACO POZO Y LOS CRISANTEMOS"|"-58.996780000000001"|"-27.4072"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"7"|"292.0"|"Línea 12 B "|""
"C06018"|"ARTURO ILLIA Y JUAN DE DIOS MENA"|"-58.980130000000003"|"-27.45985"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"16"|"484.0"|"Línea 8 D "|""
"C06785"|"RUTA 11 Y LOS CRISANTEMOS"|"-58.999409999999997"|"-27.40582"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"8"|"340.0"|"Línea 12 B "|""
"C06019"|"ARTURO ILLIA Y AV. SAN MARTIN"|"-58.983750000000001"|"-27.45663"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"17"|"506.0"|"Línea 8 D "|""
"C06020"|"AV. ITALIA Y HIPOLITO IRIGOYEN"|"-58.981189999999998"|"-27.45431"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"19"|"181.0"|"Línea 8 D "|""
"C06786"|"PARODI E HIPOLITO IRIGOYEN"|"-58.968440000000001"|"-27.46577"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"32"|"531.0"|"Línea 12 B "|""
"C06787"|"JOSE NOVERI Y AYACUCHO"|"-58.965150000000001"|"-27.46403"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"33"|"481.0"|"Línea 12 B "|""
"C06788"|"JOSE NOVERI Y AV . LAPRIDA"|"-58.961390000000002"|"-27.46101"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"34"|"511.0"|"Línea 12 B "|""
"C06789"|"AV. LAPRIDA Y SAN  BARTOLOME"|"-58.963479999999997"|"-27.4587"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"35"|"345.0"|"Línea 12 B "|""
"C06790"|"AV . LAPRIDA Y INT. BORRI"|"-58.964880000000001"|"-27.45747"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"36"|"194.0"|"Línea 12 B "|""
"C06791"|"SAN BARTOLOME Y SAN PEDRO"|"-58.963239999999999"|"-27.4582"|"Línea 12 B Barrio Don Bosco - Parque Autódromo VUELTA"|"1"|"0.0"|"Línea 12 B "|""
"C06024"|"CARLOS CAMPIAS Y MOCOVI"|"-59.013649999999998"|"-27.44077"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"42"|"299.0"|"Línea 8 B "|""
"C06792"|"AV. LAPRIDA Y JOSE NOVERI"|"-58.961449999999999"|"-27.46072"|"Línea 12 B Barrio Don Bosco - Parque Autódromo VUELTA"|"2"|"392.0"|"Línea 12 B "|""
"C06793"|"JOSE NOVERI Y AYACUCHO"|"-58.964889999999997"|"-27.46393"|"Línea 12 B Barrio Don Bosco - Parque Autódromo VUELTA"|"3"|"518.0"|"Línea 12 B "|""
"C06025"|"ISABEL LA CATOLICA Y LA RÁBICA"|"-59.016440000000003"|"-27.44169"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"43"|"319.0"|"Línea 8 B "|""
"C06794"|"JOSE NOVERI Y 9 DE JULIO"|"-58.968330000000002"|"-27.46702"|"Línea 12 B Barrio Don Bosco - Parque Autódromo VUELTA"|"4"|"484.0"|"Línea 12 B "|""
"C06026"|"ISABEL LA CATOLICA Y FRAY PEREZ DE MACHENA"|"-59.017139999999998"|"-27.44375"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"44"|"260.0"|"Línea 8 B "|""
"C06027"|"ISABEL LA CATOLICA Y BERTACA"|"-59.017159999999997"|"-27.44622"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"45"|"268.0"|"Línea 8 B "|""
"C06028"|"BERTACA Y DOMINGO CUBELLS"|"-59.023269999999997"|"-27.45185"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"41"|"383.0"|"Línea 8 D "|""
"C06795"|"LOS CRISANTEMOS Y TACO POZO"|"-58.997149999999998"|"-27.40743"|"Línea 12 B Barrio Don Bosco - Parque Autódromo VUELTA"|"27"|"314.0"|"Línea 12 B "|""
"C06796"|"TACO POZO Y AV. A. MARTINA"|"-58.994950000000003"|"-27.40568"|"Línea 12 B Barrio Don Bosco - Parque Autódromo VUELTA"|"28"|"295.0"|"Línea 12 B "|""
"C06797"|"AV. A. MARTINA Y RUTA 11"|"-58.998150000000003"|"-27.40252"|""|""|""|"#¡VALOR!"|""
"C06501"|"AV MAC LEAN Y LIBERTAD"|"-59.009099999999997"|"-27.44589"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"14"|"150.0"|"Línea 8 C "|""
"C06503"|"EDISON Y GOITIA"|"-58.982900000000001"|"-27.47998"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"36"|"515.0"|"Línea 8 D "|""
"C06504"|"EDISON Y ARRIBALZAGA"|"-58.972230000000003"|"-27.48943"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"41"|"247.0"|"Línea 8 D "|""
"C06506"|"FORTIN TAPENAGA Y C. GUSBERTI"|"-58.978450000000002"|"-27.49369"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"1"|"0.0"|"Línea 8 C "|""
"C06507"|"FOTIN TAPENAGA Y C. BIBIANO MEZA"|"-58.980179999999997"|"-27.49217"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"3"|"116.0"|"Línea 8 C "|""
"C06508"|"C. BIBIANO MEZA Y FORTIN RIVADAVIA"|"-58.977960000000003"|"-27.49019"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"4"|"338.0"|"Línea 8 C "|""
"C06509"|"CASTELAN Y FORTIN PIRIS"|"-58.976500000000001"|"-27.48791"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"5"|"291.0"|"Línea 8 D "|""
"C06510"|"EDISON Y GRANDI .A"|"-58.976529999999997"|"-27.48541"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"6"|"375.0"|"Línea 8 D "|""
"C06512"|"AV CHACO Y DODERO"|"-58.982950000000002"|"-27.47355"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"2"|"266.0"|"Línea 8 B "|""
"C06513"|"AV CHACO Y MIRANDA GUIDO"|"-58.981090000000002"|"-27.47188"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"3"|"262.0"|"Línea 8 B "|""
"C06514"|"AV CHACO Y CASTELLI"|"-58.979360000000000"|"-27.47028"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"4"|"247.0"|"Línea 8 B "|""
"C06517"|"SANTIAGO DEL ESTERO Y MIS CLEIN"|"-59.001489999999997"|"-27.44394"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"30"|"387.0"|"Línea 8 D "|""
"C06516"|"Pio XII Y SANTIAGO DEL ESTERO"|"-58.998730000000002"|"-27.4464"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"29"|"385.0"|"Línea 8 D "|""
"C06519"|"ISLAS MALVINAS Y ISLAS DEL CERRITO"|"-59.031730000000003"|"-27.44902"|"Línea 2 B Villa Prosperidad - Barrio Carpincho Macho VUELTA"|"35"|"836.0"|"Línea 2 B "|""
"C06520"|"ISLAS MALVINAS Y VILLA CARLOS PAZ"|"-59.033340000000003"|"-27.44758"|"Línea 2 B Villa Prosperidad - Barrio Carpincho Macho VUELTA"|"36"|"225.0"|"Línea 2 B "|""
"C07035"|"AV. MAC LEAN Y JUJUY"|"-59.006120000000003"|"-27.44328"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"14"|"264.0"|"Línea 8 D "|""
"C07036"|"AV. MAC LEAN Y SALTA"|"-59.003500000000003"|"-27.44088"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"15"|"372.0"|"Línea 8 D "|""
"C07037"|"SALTA Y PADRE SENA"|"-59.000090000000000"|"-27.44381"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"16"|"486.0"|"Línea 8 D "|""
"C07038"|"AV. EDISON Y AV. URQUIZA"|"-58.979439999999997"|"-27.48301"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"37"|"480.0"|"Línea 8 D "|""
"C07039"|"AV. EDISON Y MARCELO CASTELAN"|"-58.975369999999998"|"-27.48664"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"39"|"349.0"|"Línea 8 D "|""
"C07040"|"AV. EDISON Y BALET ROGER"|"-58.973999999999997"|"-27.48787"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"40"|"198.0"|"Línea 8 D "|""
"C07041"|"AV. ARRIBALZAGA Y FORTIN RIVADAVIA"|"-58.975340000000003"|"-27.49224"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"42"|"469.0"|"Línea 8 D "|""
"C07042"|"AV. ARRIBALZAGA Y FORTIN LOS POZOS"|"-58.977649999999997"|"-27.49432"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"1"|"0.0"|"Línea 8 D "|""
"C07043"|"FORTIN TAPENAGA Y BALET ROGER"|"-58.979360000000000"|"-27.49291"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"2"|"230.0"|"Línea 8 D "|""
"C07044"|"BIBIANO MEZA Y FORTIN AGUILAR"|"-58.978990000000003"|"-27.49103"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"3"|"316.0"|"Línea 8 D "|""
"C07045"|"FORTIN RIVADAVIA Y CASTELAN"|"-58.978430000000003"|"-27.48964"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"4"|"198.0"|"Línea 8 D "|""
"C07046"|"AV. EDISON Y AV. URQUIZA"|"-58.979100000000003"|"-27.48311"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"7"|"360.0"|"Línea 8 D "|""
"C07047"|"AV. CHACO Y TOLEDO"|"-58.983860000000000"|"-27.47451"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"10"|"357.0"|"Línea 8 D "|""
"C07048"|"AV. CHACO Y CARLOS BOGGIO"|"-58.980989999999998"|"-27.4719"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"11"|"406.0"|"Línea 8 D "|""
"C07049"|"SANTIAGO DEL ESTERO Y AV. MAC LEAN"|"-59.004159999999999"|"-27.44158"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"31"|"372.0"|"Línea 8 D "|""
"C07050"|"AV. MAC LEAN Y JUJUY"|"-59.006189999999997"|"-27.4429"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"32"|"272.0"|"Línea 8 D "|""
"C07051"|"AV. MAC LEAN Y LAUTARO"|"-59.008600000000001"|"-27.44502"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"33"|"335.0"|"Línea 8 D "|""
"C07052"|"AV. MAC LEAN Y LIBERTADOR"|"-59.011009999999999"|"-27.44721"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"35"|"99.0"|"Línea 8 D "|""
"C07056"|"AV. ISLAS MALVINAS Y EZEQUIEL"|"-59.027160000000002"|"-27.45315"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"43"|"267.0"|"Línea 8 D "|""
"C07057"|"FRESCHI Y RUTA 11"|"-59.033980000000000"|"-27.45644"|""|""|""|"#¡VALOR!"|""
"C06250"|"CASTELLI Y BUSTOS A"|"-58.978349999999999"|"-27.4712"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"33"|"314.0"|"Línea 8 C "|""
"C06251"|"CASTELLI Y GOITIA"|"-58.975800000000000"|"-27.47343"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"34"|"354.0"|"Línea 8 C "|""
"C06252"|"AV. CASTELLI E ING. SCHURS"|"-58.973190000000002"|"-27.47572"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"35"|"362.0"|"Línea 8 C "|""
"C06253"|"AV. CASTELLI Y DOCTOR DE GRANDI"|"-58.969740000000002"|"-27.4788"|"Línea 9 A Hipermercado Libertad - Barrio 17 de Octubre IDA"|"73"|"0.0"|"Línea 9 A "|""
"C06254"|"MARCELINO CASTELAN Y BOGGIO"|"-58.969540000000002"|"-27.4817"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"37"|"462.0"|"Línea 8 C "|""
"C06255"|"MARCELINO CASTELAN Y DODERO"|"-58.971449999999997"|"-27.48336"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"38"|"264.0"|"Línea 8 C "|""
"C06256"|"M.CASTELAN Y AV. EDISON"|"-58.975040000000000"|"-27.48662"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"39"|"507.0"|"Línea 8 C "|""
"C06257"|"AV. ARRIBALZAGA Y FORTIN LOS POZOS"|"-58.976799999999997"|"-27.49366"|"Línea 8 C Asentamiento 29 de Agosto - Barrio UOM IDA"|"43"|"214.0"|"Línea 8 C "|""
"C06258"|"FORTIN RIVADAVIA Y GRANDI .A"|"-58.979619999999997"|"-27.48853"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"5"|"230.0"|"Línea 8 C "|""
"C06259"|"FORTIN PIRIS Y GRANDI .A"|"-58.977780000000003"|"-27.48672"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"6"|"307.0"|"Línea 8 C "|""
"C06260"|"CASTELAN Y FORTIN PIRIS"|"-58.976649999999999"|"-27.48768"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"7"|"188.0"|"Línea 8 C "|""
"C06261"|"CASTELAN .M Y HARDY"|"-58.973770000000002"|"-27.48577"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"8"|"360.0"|"Línea 8 C "|""
"C06262"|"CASTELAN Y A. LESTANI"|"-58.972029999999997"|"-27.48417"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"9"|"248.0"|"Línea 8 C "|""
"C06263"|"CASTELAN M Y IRANDA GUIDO"|"-58.969670000000001"|"-27.48203"|"Línea 8 C Barrio UOM - Asentamiento 29 de Agosto  VUELTA"|"10"|"333.0"|"Línea 8 C "|""
"C06264"|"FRESCHI Y RUTA 11"|"-59.034089999999999"|"-27.45635"|""|""|""|"#¡VALOR!"|""
"C07603"|"ALFONSINA STORNI 2500"|"-58.948770000000003"|"-27.46082"|"Línea 111 Cementerio Fontana - Barrio Mujeres Argentinas IDA"|"46"|"222.0"|"Línea 111 "|""
"C07700"|"JUAN MANUEL DE ROSAS Y RIOJA"|"-59.002719999999997"|"-27.42747"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"1"|"0.0"|"Línea 5 C "|""
"C07701"|"RIOJA Y NAZARENO ROSCIANI"|"-59.001779999999997"|"-27.42825"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"2"|"127.0"|"Línea 5 C "|""
"C07702"|"RIOJA Y RAMON DE LAS MERCEDES T."|"-59.001040000000003"|"-27.42899"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"3"|"110.0"|"Línea 5 C "|""
"C07703"|"RIOJA Y BRIGNOLES NORTE"|"-58.999899999999997"|"-27.42995"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"4"|"174.0"|"Línea 5 C "|""
"C07704"|"Pasaje Palamedi e Irene B. de Etcheverrigaray"|"-59.000950000000003"|"-27.43116"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"5"|"177.0"|"Línea 5 C "|""
"C07705"|"REMEDIOS DE ESCALADA Y LA RIOJA"|"-58.983849999999997"|"-27.44396"|"Línea 5 A Villa Luisa - Barrio UOM VUELTA"|"17"|"353.0"|"Línea 5 A "|""
"C07604"|"AV. 25 DE MAYO Y TIERRA DEL FUEGO"|"-59.042430000000003"|"-27.40162"|"Línea 107 A Barrio San Pablo (Fontana) - Resistencia Centro IDA"|"1"|"0.0"|"Línea 107 A "|""
"C07706"|"AV. LAS HERAS Y AV. CASTELLI"|"-58.986010000000000"|"-27.46313"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"30"|"181.0"|"Línea 5 C "|""
"C07605"|"AV. CARLOS MARIA DE ALVEAR Y PJE FORMOSA"|"-59.048389999999998"|"-27.40892"|""|""|""|"#¡VALOR!"|""
"C07606"|"AV. CARLOS MARIA DE ALVEAR Y TIERRA DEL FUEGO"|"-59.049579999999999"|"-27.40781"|""|""|""|"#¡VALOR!"|""
"C07607"|"TIERRA DEL FUEGO Y AV. MORENO"|"-59.052190000000003"|"-27.40985"|""|""|""|"#¡VALOR!"|""
"C07608"|"AV. MORENO Y SAN MARTIN"|"-59.049109999999999"|"-27.41146"|""|""|""|"#¡VALOR!"|""
"C07609"|"SAN LUIS Y AV. ALVEAR"|"-59.049250000000001"|"-27.41278"|"Línea 107 A Barrio San Pablo (Fontana) - Resistencia Centro IDA"|"8"|"498.0"|"Línea 107 A "|""
"C07610"|"SAN LUIS Y DIAGONAL HARTEREK"|"-59.049900000000001"|"-27.41408"|"Línea 107 A Barrio San Pablo (Fontana) - Resistencia Centro IDA"|"9"|"165.0"|"Línea 107 A "|""
"C07611"|"DIAGONAL HARTEREK Y PJE CACUI"|"-59.047139999999999"|"-27.41533"|"Línea 107 A Barrio San Pablo (Fontana) - Resistencia Centro IDA"|"10"|"306.0"|"Línea 107 A "|""
"C07612"|"DAIAGONAL HATEREK Y URUGUAY"|"-59.044649999999997"|"-27.4164"|"Línea 107 A Barrio San Pablo (Fontana) - Resistencia Centro IDA"|"11"|"274.0"|"Línea 107 A "|""
"C07613"|"DIAGONAL HARTEREK Y BRASIL"|"-59.041559999999997"|"-27.41774"|"Línea 107 A Barrio San Pablo (Fontana) - Resistencia Centro IDA"|"12"|"340.0"|"Línea 107 A "|""
"C07614"|"AV. ALVEAR Y PASO DE LA PATRIA"|"-59.015870000000000"|"-27.43764"|"Línea 107 A Resistencia Centro - Barrio San Pablo (Fontana) VUELTA"|"14"|"1284.0"|"Línea 107 A "|""
"C07615"|"AV. ALVEAR Y SAN CARLOS DE BARILOCHE"|"-59.017620000000001"|"-27.43612"|"Línea  207 Barranqueras - Fontana IDA"|"45"|"521.0"|"Línea  207 "|""
"C07616"|"AV. ALVEAR Y VILLA CARLOS PAZ"|"-59.019350000000003"|"-27.43457"|"Línea 107 A Resistencia Centro - Barrio San Pablo (Fontana) VUELTA"|"16"|"243.0"|"Línea 107 A "|""
"C07617"|"AV. ALVEAR Y LAGO NAHUEL HUAPI"|"-59.023209999999999"|"-27.43119"|"Línea  207 Barranqueras - Fontana IDA"|"47"|"403.0"|"Línea  207 "|""
"C07618"|"SAN MARTIN Y C. CHACO"|"-59.046689999999998"|"-27.40973"|"Línea 107 A Resistencia Centro - Barrio San Pablo (Fontana) VUELTA"|"30"|"290.0"|"Línea 107 A "|""
"C07619"|"SAN MARTIN Y RIVADAVIA"|"-59.043250000000000"|"-27.4066"|"Línea 107 A Resistencia Centro - Barrio San Pablo (Fontana) VUELTA"|"32"|"240.0"|"Línea 107 A "|""
"C07707"|"AV. DR. EVARISTO RAMIREZ Y HARDY"|"-58.988909999999997"|"-27.46902"|"Línea 5 A Villa Luisa - Barrio UOM VUELTA"|"34"|"204.0"|"Línea 5 A "|""
"C07708"|"CRISTOFANI Y AV. MAC LEAN"|"-59.021400000000000"|"-27.45636"|"Línea 3 B Barrio Vial - Barrio Los Troncos IDA"|"6"|"491.0"|"Línea 3 B "|""
"C07709"|"2 DE ABRIL DE 1982 Y ALMONACID"|"-59.019579999999998"|"-27.45781"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"7"|"243.0"|"Línea 3 A "|""
"C07710"|"2 DE ABRIL DE 1982 Y SRA. DE VERNET"|"-59.018340000000002"|"-27.45929"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"8"|"211.0"|"Línea 3 A "|""
"C07711"|"2 DE ABRIL DE 1982 Y SRA. DE VERNET"|"-59.018059999999998"|"-27.45928"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"44"|"339.0"|"Línea 3 A "|""
"C07712"|"SRA. DE VERNET Y LUIS VERNET"|"-59.016320000000000"|"-27.45848"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"9"|"239.0"|"Línea 3 A "|""
"C07713"|"MISIONERO KLEIN Y LUIS VERNET"|"-59.016950000000001"|"-27.45762"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"43"|"490.0"|"Línea 3 A "|""
"C07714"|"MISIONERO KLEIN Y LOPEZ VICUÑA"|"-59.015500000000003"|"-27.45654"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"10"|"297.0"|"Línea 3 A "|""
"C07715"|"LOPEZ VICUÑA Y GIACHINO"|"-59.013579999999997"|"-27.45817"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"11"|"284.0"|"Línea 3 A "|""
"C07716"|"ADUANI M. Y GIACHINO"|"-59.016179999999999"|"-27.4609"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"40"|"328.0"|"Línea 3 A "|""
"C07717"|"ADUANI M. Y AV. HERNANDARIAS"|"-59.014119999999998"|"-27.46292"|""|""|""|"#¡VALOR!"|""
"C07718"|"REGGIARDO Y AV. ITALIA"|"-58.972200000000001"|"-27.44641"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"35"|"354.0"|"Línea 3 A "|""
"C07719"|"REGGIARDO Y PELLEGRINI"|"-58.974870000000003"|"-27.44396"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"36"|"379.0"|"Línea 3 A "|""
"C07720"|"REGGIARDO Y AV. SARMIENTO"|"-58.976529999999997"|"-27.44252"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"37"|"229.0"|"Línea 3 A "|""
"C07721"|"COMBATE VUELTA DE OBLIGADO Y AV. ITALIA"|"-58.961289999999998"|"-27.43612"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"2"|"648.0"|"Línea 3 A "|""
"C07722"|"AV. ITALIA Y CANADA"|"-58.962589999999999"|"-27.43736"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"3"|"189.0"|"Línea 3 A "|""
"C07723"|"AV. ITALIA Y AUSTRALIA"|"-58.963529999999999"|"-27.43822"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"4"|"133.0"|"Línea 3 A "|""
"C07724"|"AV. ITALIA Y C. GONZEBAT DE CABRAL"|"-58.964419999999997"|"-27.43902"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"5"|"125.0"|"Línea 3 A "|""
"C07725"|"AV. ITALIA 1765"|"-58.966360000000002"|"-27.44075"|"Línea 3 B Barrio Los Troncos - Barrio Vial VUELTA"|"1"|"0.0"|"Línea 3 B "|""
"C07726"|"AV. ITALIA Y AV. RISSIONE"|"-58.967590000000001"|"-27.44184"|"Línea 3 B Barrio Los Troncos - Barrio Vial VUELTA"|"2"|"172.0"|"Línea 3 B "|""
"C07727"|"AV. RISSIONE Y FRENCH"|"-58.968589999999999"|"-27.44132"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"8"|"154.0"|"Línea 3 A "|""
"C07728"|"AV. RISSIONE Y PELLEGRINI"|"-58.970190000000002"|"-27.43981"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"9"|"230.0"|"Línea 3 A "|""
"C07729"|"AV. RISSIONE Y AV. SARMIENTO"|"-58.971820000000001"|"-27.43845"|"Línea 3 A Shopping Sarmiento - Barrio Vial VUELTA"|"10"|"221.0"|"Línea 3 A "|""
"C07730"|"AV. ITALIA Y ASUNCION"|"-58.969859999999997"|"-27.44383"|"Línea 3 B Barrio Los Troncos - Barrio Vial VUELTA"|"3"|"317.0"|"Línea 3 B "|""
"C07620"|"ARTURO ILLIA Y JULIO TORT"|"-58.974840000000000"|"-27.4645"|"Línea 8 D Barrio UOM - Asentamiento 29 de Agosto VUELTA"|"14"|"266.0"|"Línea 8 D "|""
"C07731"|"COLECTORA Y J. M. DE ROSAS"|"-58.981630000000003"|"-27.40825"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"4"|"459.0"|"Línea 9 B "|""
"C07732"|"SGTO CABRAL Y PATRON"|"-58.969310000000000"|"-27.45191"|"Línea 2 B Villa Prosperidad - Barrio Carpincho Macho VUELTA"|"5"|"231.0"|"Línea 2 B "|""
"C07733"|"SGTO. CABRAL Y JOSE HERNANDEZ"|"-58.972180000000002"|"-27.4494"|"Línea 2 B Villa Prosperidad - Barrio Carpincho Macho VUELTA"|"6"|"398.0"|"Línea 2 B "|""
"C07734"|"AV. MARCONI Y DONOVAN"|"-59.005229999999997"|"-27.46034"|"Línea 3 C Barrio Vial - Barrio Monte Alto IDA"|"12"|"190.0"|"Línea 3 C "|""
"C07735"|"AV. MARCONI Y VEDIA"|"-59.001919999999998"|"-27.4632"|"Línea 3 C Barrio Vial - Barrio Monte Alto IDA"|"13"|"489.0"|"Línea 3 C "|""
"C07736"|"AV. MARCONI Y AV"|" ALBERDI"|"-59.00099"|"-27.463909999999998"|"Línea 3 C Barrio Vial - Barrio Monte Alto IDA"|"14.0"|"120"|"Línea 3 C "
"C07739"|"SGTO. CABRAL Y FRENCH"|"-58.974670000000003"|"-27.44722"|"Línea 2 B Villa Prosperidad - Barrio Carpincho Macho VUELTA"|"7"|"345.0"|"Línea 2 B "|""
"C07740"|"SGTO. CABRAL Y LOPEZ Y PLANES"|"-58.975650000000002"|"-27.44633"|"Línea 2 B Villa Prosperidad - Barrio Carpincho Macho VUELTA"|"8"|"139.0"|"Línea 2 B "|""
"C07741"|"SGTO. CABRAL Y AV. SARMIENTO"|"-58.978240000000000"|"-27.44406"|"Línea 2 B Villa Prosperidad - Barrio Carpincho Macho VUELTA"|"9"|"360.0"|"Línea 2 B "|""
"C07742"|"AV. SARMIENTO Y AV. LAVALLE"|"-58.979349999999997"|"-27.44455"|"Línea 3 C Barrio Monte Alto - Barrio Vial VUELTA"|"10"|"334.0"|"Línea 3 C "|""
"C07743"|"AV. SARMIENTO Y AV. RIVADAVIA"|"-58.982109999999999"|"-27.447"|"Línea 3 C Barrio Monte Alto - Barrio Vial VUELTA"|"12"|"239.0"|"Línea 3 C "|""
"C07744"|"ALVAREZ JONTE Y AV. MARCONI"|"-59.017499999999998"|"-27.44876"|"Línea 3 B Barrio Los Troncos - Barrio Vial VUELTA"|"24"|"343.0"|"Línea 3 B "|""
"C07745"|"CARLOS TEJEDOR Y AARON DE ANCHORENA"|"-59.014749999999999"|"-27.4474"|"Línea 3 B Barrio Los Troncos - Barrio Vial VUELTA"|"23"|"226.0"|"Línea 3 B "|""
